日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/02/03 07:00:00,119.95,119.954,119.939,119.939,119.986,119.992,119.985,119.99
2016/02/03 07:01:00,119.939,119.956,119.935,119.956,119.99,119.992,119.986,119.992
2016/02/03 07:02:00,119.956,119.963,119.947,119.95,119.992,119.997,119.982,119.986
2016/02/03 07:03:00,119.95,119.958,119.949,119.957,119.986,119.988,119.977,119.981
2016/02/03 07:04:00,119.957,119.959,119.948,119.951,119.981,119.994,119.979,119.987
2016/02/03 07:05:00,119.951,119.954,119.936,119.954,119.987,119.99,119.966,119.99
2016/02/03 07:06:00,119.954,119.969,119.945,119.967,119.99,120.003,119.976,120.003
2016/02/03 07:07:00,119.967,119.971,119.965,119.968,120.003,120.011,119.99,119.992
2016/02/03 07:08:00,119.968,119.969,119.955,119.955,119.992,119.999,119.979,119.979
2016/02/03 07:09:00,119.955,119.955,119.943,119.946,119.979,119.983,119.969,119.982
2016/02/03 07:10:00,119.946,119.951,119.942,119.951,119.982,119.982,119.973,119.976
2016/02/03 07:11:00,119.951,119.96,119.943,119.955,119.976,119.978,119.957,119.958
2016/02/03 07:12:00,119.955,119.957,119.945,119.954,119.958,119.97,119.957,119.957
2016/02/03 07:13:00,119.954,119.954,119.939,119.94,119.957,119.968,119.954,119.965
2016/02/03 07:14:00,119.94,119.952,119.939,119.952,119.965,119.967,119.953,119.955
2016/02/03 07:15:00,119.952,119.952,119.932,119.933,119.955,119.968,119.954,119.962
2016/02/03 07:16:00,119.933,119.936,119.904,119.912,119.962,119.963,119.935,119.938
2016/02/03 07:17:00,119.912,119.912,119.883,119.884,119.938,119.94,119.913,119.913
2016/02/03 07:18:00,119.884,119.884,119.825,119.841,119.913,119.913,119.855,119.88
2016/02/03 07:19:00,119.841,119.845,119.834,119.836,119.88,119.88,119.862,119.862
2016/02/03 07:20:00,119.836,119.836,119.815,119.82,119.862,119.866,119.83,119.847
2016/02/03 07:21:00,119.82,119.832,119.807,119.809,119.847,119.849,119.825,119.834
2016/02/03 07:22:00,119.809,119.826,119.805,119.825,119.834,119.84,119.819,119.828
2016/02/03 07:23:00,119.825,119.834,119.817,119.832,119.828,119.849,119.828,119.835
2016/02/03 07:24:00,119.832,119.839,119.816,119.816,119.835,119.864,119.834,119.845
2016/02/03 07:25:00,119.816,119.833,119.816,119.832,119.845,119.863,119.843,119.86
2016/02/03 07:26:00,119.832,119.837,119.823,119.823,119.86,119.864,119.853,119.853
2016/02/03 07:27:00,119.823,119.832,119.819,119.829,119.853,119.858,119.849,119.856
2016/02/03 07:28:00,119.829,119.846,119.829,119.846,119.856,119.861,119.847,119.849
2016/02/03 07:29:00,119.846,119.847,119.827,119.829,119.849,119.864,119.849,119.859
2016/02/03 07:30:00,119.829,119.842,119.829,119.841,119.859,119.87,119.859,119.866
2016/02/03 07:31:00,119.841,119.856,119.828,119.836,119.866,119.87,119.853,119.867
2016/02/03 07:32:00,119.836,119.859,119.833,119.858,119.867,119.889,119.863,119.889
2016/02/03 07:33:00,119.858,119.897,119.858,119.889,119.889,119.924,119.889,119.924
2016/02/03 07:34:00,119.889,119.899,119.887,119.887,119.924,119.933,119.921,119.922
2016/02/03 07:35:00,119.887,119.887,119.867,119.868,119.922,119.922,119.902,119.904
2016/02/03 07:36:00,119.868,119.871,119.856,119.858,119.904,119.905,119.89,119.891
2016/02/03 07:37:00,119.858,119.911,119.856,119.895,119.891,119.927,119.88,119.926
2016/02/03 07:38:00,119.895,119.904,119.869,119.89,119.926,119.926,119.887,119.893
2016/02/03 07:39:00,119.89,119.893,119.889,119.891,119.893,119.896,119.892,119.894
